Date,TLT,GLD,SPY,VIX,TLT_log_return,GLD_log_return,SPY_log_return,VIX_change
2005-01-20,44.95614242553711,42.25,79.28526306152344,13.829999923706055,0.001982025168623637,-0.00023661866710279286,-0.006108759411025307,0.6499996185302734
2005-01-21,45.005592346191406,42.7400016784668,78.79940032958984,14.359999656677246,0.0010993546480650303,0.011530935359385552,-0.006146886754714817,0.5299997329711914
2005-01-24,45.19845199584961,42.77000045776367,78.64419555664062,14.649999618530273,0.004276081963569869,0.0007016437791639085,-0.0019715609561592987,0.28999996185302734
2005-01-25,44.77315902709961,42.2400016784668,78.86688232421875,14.0600004196167,-0.00945400736013843,-0.012469253807297102,0.002827571481855764,-0.5899991989135742
2005-01-26,44.857234954833984,42.689998626708984,79.10303497314453,13.4399995803833,0.0018760589719324376,0.010596989466519383,0.0029898455210144517,-0.6200008392333984
2005-01-27,44.77315902709961,42.619998931884766,79.238037109375,13.239999771118164,-0.0018760589719324292,-0.0016410669918453088,0.0017052072108315892,-0.19999980926513672
2005-01-28,45.22317123413086,42.689998626708984,79.238037109375,13.239999771118164,0.010000762395362165,0.001641066991845344,0.0,0.0
2005-01-31,45.35173416137695,42.220001220703125,79.73060607910156,12.819999694824219,0.0028388219236762276,-0.011070597267868664,0.006197078067997041,-0.4200000762939453
2005-02-01,45.279788970947266,42.099998474121094,80.2366714477539,12.029999732971191,-0.0015876419827298438,-0.0028463668889051274,0.006327132207719402,-0.7899999618530273
2005-02-02,45.38404083251953,42.15999984741211,80.47957611083984,11.65999984741211,0.002299746387193427,0.0014241961696689009,0.00302277898758072,-0.36999988555908203
2005-02-03,45.35917663574219,41.68000030517578,80.2704086303711,11.789999961853027,-0.0005480122502445493,-0.011450495846862259,-0.002602396496071921,0.13000011444091797
2005-02-04,45.989627838134766,41.470001220703125,81.12735748291016,11.210000038146973,0.013803381799178456,-0.005051101072885615,0.010619191654754166,-0.5799999237060547
2005-02-07,46.33208084106445,41.27000045776367,81.01942443847656,11.729999542236328,0.007418722605385751,-0.0048344488376878625,-0.0013313006782618188,0.5199995040893555
2005-02-08,46.595191955566406,41.2599983215332,81.11385345458984,11.600000381469727,0.0056627469993565365,-0.00024238789355093634,0.001164832143251978,-0.12999916076660156
2005-02-09,46.719295501708984,41.310001373291016,80.50658416748047,12.0,0.0026599003583339994,0.001211167689359154,-0.007514793968600401,0.39999961853027344
2005-02-10,46.088863372802734,41.75,80.79674530029297,11.510000228881836,-0.013585913856367288,0.010594816644642752,0.003597711798579964,-0.48999977111816406
2005-02-11,46.05908203125,42.08000183105469,81.49172973632812,11.430000305175781,-0.0006463810442882558,0.007873160646245932,0.008564855691158679,-0.07999992370605469
2005-02-14,46.20302200317383,42.54999923706055,81.43102264404297,11.520000457763672,0.0031202429255763574,0.011107225145850637,-0.0007452255035927478,0.09000015258789062
2005-02-15,45.96975326538086,42.58000183105469,81.73467254638672,11.270000457763672,-0.005061564765320991,0.0007048653790649931,0.0037219864449131645,-0.25
2005-02-16,45.795997619628906,42.52000045776367,81.78865814208984,11.100000381469727,-0.0037869434233965835,-0.0014101382284351636,0.000660280064467439,-0.1700000762939453
2005-02-17,45.50812911987305,42.72999954223633,81.12735748291016,11.770000457763672,-0.006305727109870513,0.004926674703408775,-0.008118345991916234,0.6700000762939453
2005-02-18,45.1010856628418,42.75,81.23533630371094,11.180000305175781,-0.008984653408263446,0.000467956439769851,0.0013300941762140524,-0.5900001525878906
2005-02-22,44.90252685546875,43.56999969482422,80.02751159667969,13.140000343322754,-0.004412247996379073,0.018999637742317513,-0.01497985814596756,1.9600000381469727
2005-02-23,45.05145263671875,43.41999816894531,80.6010513305664,12.390000343322754,0.0033111579533518297,-0.0034487108457084453,0.007141222717006621,-0.75
2005-02-24,44.95213317871094,43.33000183105469,81.13410186767578,11.569999694824219,-0.0022070120300784267,-0.0020748442692022466,0.006591671095119806,-0.8200006484985352
2005-02-25,45.17057418823242,43.5,81.93706512451172,11.489999771118164,0.004847644809560328,0.003915660084462377,0.009848089778756864,-0.07999992370605469
2005-02-28,44.684104919433594,43.529998779296875,81.39726257324219,12.079999923706055,-0.010828017564965814,0.0006893894267664206,-0.006609810983275683,0.5900001525878906
2005-03-01,44.67019271850586,43.220001220703125,81.80215454101562,12.039999961853027,-0.00031139411103702977,-0.007146948198724407,0.004961939272385708,-0.039999961853027344
2005-03-02,44.61043167114258,43.25,81.76165771484375,12.5,-0.001338723977280638,0.0006938540552079055,-0.0004951807669537897,0.46000003814697266
2005-03-03,44.585514068603516,42.970001220703125,81.79537963867188,12.930000305175781,-0.0005587160488205426,-0.006495007182720466,0.0004123567515236624,0.43000030517578125
2005-03-04,45.06855392456055,43.380001068115234,82.81429290771484,11.9399995803833,0.010775741488134451,0.009496303825856959,0.012379907773924212,-0.9900007247924805
2005-03-07,45.24776077270508,43.470001220703125,82.85478210449219,12.260000228881836,0.00396843214719415,0.002072543061182761,0.0004887960843688396,0.32000064849853516
2005-03-08,44.81956100463867,44.029998779296875,82.54440307617188,12.399999618530273,-0.009508509541587317,0.012800118961104523,-0.0037530945791199367,0.1399993896484375
2005-03-09,44.08754348754883,44.02000045776367,81.62671661376953,12.699999809265137,-0.016467391740323516,-0.00022710554600360026,-0.011179749792053127,0.3000001907348633
2005-03-10,44.356468200683594,44.20000076293945,81.8088607788086,12.489999771118164,0.0060812606026359305,0.004080719847417438,0.0022289423558251747,-0.21000003814697266
2005-03-11,44.032833099365234,44.43000030517578,81.23533630371094,12.800000190734863,-0.00732298010798357,0.005190117471778481,-0.007035231561540561,0.3100004196166992
2005-03-14,44.296714782714844,44.029998779296875,81.74140167236328,12.390000343322754,0.005974953449347277,-0.009043731773192292,0.0062102972659927955,-0.4099998474121094
2005-03-15,44.01787185668945,44.060001373291016,81.066650390625,13.149999618530273,-0.00631478588628762,0.0006811804995411508,-0.008288965275678366,0.7599992752075195
2005-03-16,44.28676223754883,44.310001373291016,80.37837219238281,13.489999771118164,0.006090081561222216,0.005658043661345511,-0.008526523235408897,0.3400001525878906
2005-03-17,44.43116760253906,43.81999969482422,80.54034423828125,13.289999961853027,0.0032553846280867008,-0.011120089001181777,0.0020130921273918854,-0.19999980926513672
2005-03-18,44.152320861816406,43.88999938964844,80.30120086669922,13.140000343322754,-0.006295702880613585,0.001596162590733232,-0.0029736539480149523,-0.14999961853027344
2005-03-21,44.027828216552734,43.09000015258789,80.00312042236328,13.609999656677246,-0.002823599852730224,-0.018395534624859662,-0.003718936401573196,0.4699993133544922
2005-03-22,43.65436553955078,42.650001525878906,79.19021606445312,14.270000457763672,-0.008518603821617891,-0.010263645454440903,-0.010212882543109347,0.6600008010864258
2005-03-23,43.8635368347168,42.41999816894531,79.25801086425781,14.0600004196167,0.004780089279456107,-0.005407403742805499,0.0008557344598404161,-0.21000003814697266
2005-03-24,43.953189849853516,42.38999938964844,79.35277557373047,13.420000076293945,0.00204182163623471,-0.0007074350055783737,0.001194934126194089,-0.6400003433227539
2005-03-28,43.684242248535156,42.540000915527344,79.46797943115234,13.75,-0.006137752766015787,0.0035323603275894165,0.0014507408382946159,0.3299999237060547
2005-03-29,43.943199157714844,42.560001373291016,78.9395980834961,14.489999771118164,0.005910423923625251,0.00047004600690944275,-0.006671187269798274,0.7399997711181641
2005-03-30,44.16228485107422,42.61000061035156,80.05729675292969,13.640000343322754,0.004973269198512806,0.0011741045353950623,0.014059608925779605,-0.8499994277954102
2005-03-31,44.4809684753418,42.81999969482422,79.9083023071289,14.020000457763672,0.007190282064497626,0.004916294198632268,-0.0018628316308286106,0.38000011444091797
2005-04-01,44.63089370727539,42.619998931884766,79.54926300048828,14.09000015258789,0.0033648802689370716,-0.004681674425482663,-0.004503265965542464,0.06999969482421875
2005-04-04,44.62092590332031,42.400001525878906,79.68474578857422,14.109999656677246,-0.00022336360289373775,-0.005175203383487659,0.0017016819686903396,0.01999950408935547
2005-04-05,44.505950927734375,42.45000076293945,80.06412506103516,13.680000305175781,-0.002580030703465797,0.0011785325043955194,0.0047497047542981044,-0.42999935150146484
2005-04-06,44.6608772277832,42.630001068115234,80.34182739257812,13.149999618530273,0.0034749796343416395,0.004231325102584404,0.0034624975537417666,-0.5300006866455078
2005-04-07,44.301025390625,42.56999969482422,80.77537536621094,12.329999923706055,-0.008090065280330289,-0.0014084831613397084,0.005381784348718023,-0.8199996948242188
2005-04-08,44.45597457885742,42.689998626708984,79.93540954589844,12.619999885559082,0.003491540851973122,0.002814895929692614,-0.010453230868721087,0.28999996185302734
2005-04-11,44.69588851928711,42.779998779296875,79.99634552001953,11.979999542236328,0.005382153804439123,0.0021060065188699692,0.0007620247404235746,-0.6400003433227539
2005-04-12,45.110713958740234,42.84000015258789,80.40959930419922,11.300000190734863,0.009238260401605917,0.0014015740215325113,0.005152610758103842,-0.6799993515014648
2005-04-13,45.00074768066406,42.900001525878906,79.46119689941406,13.3100004196167,-0.002440673598310458,0.0013996123608867256,-0.01186475019844464,2.010000228881836
2005-04-14,44.930782318115234,42.310001373291016,78.42475128173828,14.529999732971191,-0.0015559698954423441,-0.013848364312432566,-0.013129230534177862,1.2199993133544922
2005-04-15,45.52550506591797,42.400001525878906,77.32733917236328,17.739999771118164,0.01314958494351647,0.0021249010358104564,-0.014092013364306839,3.2100000381469727
2005-04-18,45.490501403808594,42.689998626708984,77.56442260742188,16.559999465942383,-0.0007691759986588635,0.006816270375332937,0.003061281213222709,-1.1800003051757812
2005-04-19,45.930320739746094,43.279998779296875,78.18087768554688,14.960000038146973,0.009621937735576012,0.01372593773248563,0.007916236268242009,-1.5999994277954102
2005-04-20,45.81541442871094,43.400001525878906,77.09022521972656,16.920000076293945,-0.0025048874676394215,0.0027688699314186373,-0.014048594789699258,1.9600000381469727
2005-04-21,45.335601806640625,43.189998626708984,78.58731079101562,14.40999984741211,-0.01052795840715264,-0.004850521088753664,0.019233754100745504,-2.510000228881836
2005-04-22,45.715457916259766,43.38999938964844,78.28926086425781,15.380000114440918,0.008343852659535527,0.004620030567512913,-0.0037998062072583097,0.9700002670288086
2005-04-25,45.85035705566406,43.439998626708984,78.8041000366211,14.619999885559082,0.0029464978178478872,0.0011516582685481746,0.0065545865547152245,-0.7600002288818359
2005-04-26,45.7803955078125,43.63999938964844,78.03861999511719,14.90999984741211,-0.0015270323442547519,0.004593502966645929,-0.009761194135232895,0.28999996185302734
2005-04-27,45.94033432006836,43.20000076293945,78.34342956542969,14.869999885559082,0.003487520752715837,-0.010133634068112189,0.0038982729433843415,-0.039999961853027344
2005-04-28,46.28020095825195,43.0,77.36119079589844,16.860000610351562,0.007370769988552577,-0.004640397217137494,-0.012616861298518786,1.9900007247924805
2005-04-29,46.20022201538086,43.349998474121094,78.41114044189453,15.3100004196167,-0.0017296409388835227,0.008106552333935738,0.013480770793124895,-1.5500001907348633
2005-05-02,46.190223693847656,42.880001068115234,78.85153198242188,15.119999885559082,-0.00021643626666118115,-0.010901126355548211,0.005600727558889086,-0.1900005340576172
2005-05-03,46.31560516357422,42.7599983215332,78.98699951171875,14.529999732971191,0.002710781537854593,-0.0028024947683054522,0.0017165334887151958,-0.5900001525878906
2005-05-04,45.90932846069336,42.900001525878906,79.5967025756836,13.850000381469727,-0.008810618020121725,0.003268814598599033,0.007689391281482041,-0.6799993515014648
2005-05-05,46.0146369934082,42.90999984741211,79.56957244873047,13.979999542236328,0.0022912105295718253,0.00023303394519147896,-0.00034090296090305864,0.12999916076660156
2005-05-06,45.673583984375,42.52000045776367,79.31893157958984,14.050000190734863,-0.007439441585142398,-0.009130331207844171,-0.0031549302899076376,0.07000064849853516
2005-05-09,45.71867370605469,42.54999923706055,79.81344604492188,13.75,0.0009867296525451945,0.0007052728493703425,0.006215153252410808,-0.3000001907348633
2005-05-10,46.04473114013672,42.63999938964844,78.98699951171875,14.90999984741211,0.007106510636860463,0.0021129284545669176,-0.010408711283082149,1.1599998474121094
2005-05-11,46.18516540527344,42.689998626708984,79.42052459716797,14.449999809265137,0.003045311312886897,0.0011719030574265017,0.005473555252480721,-0.46000003814697266
2005-05-12,46.36573791503906,42.15999984741211,78.5466537475586,16.1200008392334,0.0039021280703467106,-0.012492767987104848,-0.01106406752618559,1.6700010299682617
2005-05-13,46.54631042480469,41.95000076293945,78.390869140625,16.31999969482422,0.003886960632981534,-0.004993449513758401,-0.001985307977782468,0.1999988555908203
2005-05-16,46.491127014160156,41.880001068115234,79.12251281738281,15.680000305175781,-0.0011862626193245456,-0.001670039593571195,0.009289990851981686,-0.6399993896484375
2005-05-17,46.62153625488281,41.86000061035156,79.65084838867188,14.569999694824219,0.0028011082792035605,-0.00047767990788377847,0.0066552413751449135,-1.1100006103515625
2005-05-18,46.93251419067383,42.04999923706055,80.47055053710938,13.630000114440918,0.0066481158149384835,0.004528636676695042,0.010238597896715213,-0.9399995803833008
2005-05-19,46.812137603759766,41.97999954223633,80.80926513671875,13.319999694824219,-0.0025681817740511,-0.0016660647871720412,0.004200340832302553,-0.3100004196166992
2005-05-20,46.86735153198242,41.650001525878906,80.69408416748047,13.140000343322754,0.0011787838538722996,-0.007891898239560196,-0.001426360372865602,-0.17999935150146484
2005-05-23,47.23346710205078,41.619998931884766,81.14117431640625,12.949999809265137,0.0077813864478213455,-0.0007206099466198394,0.0055252642783941795,-0.1900005340576172
2005-05-24,47.36385726928711,41.72999954223633,80.95150756835938,12.6899995803833,0.0027567428715193887,0.0026394883318275482,-0.0023402269911658702,-0.26000022888183594
2005-05-25,47.0328369140625,41.869998931884766,80.89054870605469,12.579999923706055,-0.007013417470608887,0.0033492708869692074,-0.0007533130335921884,-0.1099996566772461
2005-05-26,47.01780700683594,41.689998626708984,81.32411193847656,12.239999771118164,-0.00031961306649108977,-0.004308295568608848,0.005345562024077803,-0.3400001525878906
2005-05-27,47.06795120239258,41.880001068115234,81.4595718383789,12.149999618530273,0.0010659254122804727,0.004547152554352749,0.0016642937182239066,-0.09000015258789062
2005-05-31,47.64976501464844,41.650001525878906,80.93791198730469,13.289999961853027,0.012285370746981945,-0.005507006257920899,-0.006424504038411693,1.140000343322754
2005-06-01,48.233219146728516,41.529998779296875,81.6289291381836,12.359999656677246,0.012170278985885817,-0.0028853769992222954,0.008501380822075869,-0.9300003051757812
2005-06-02,48.34903335571289,42.099998474121094,81.80508422851562,11.84000015258789,0.00239825146946726,0.013631676194803669,0.0021556731664144103,-0.5199995040893555
2005-06-03,47.95133590698242,42.16999816894531,81.39186096191406,12.149999618530273,-0.008259567698400368,0.0016613198934977114,-0.005064116233560307,0.3099994659423828
2005-06-06,48.20305252075195,42.47999954223633,81.31732940673828,12.279999732971191,0.005235687999245049,0.007324341820024229,-0.0009161321523358433,0.13000011444091797
2005-06-07,48.58563995361328,42.380001068115234,81.37824249267578,12.390000343322754,0.007905663682523642,-0.002356788114264282,0.0007487983609205842,0.1100006103515625
2005-06-08,48.35408401489258,42.34000015258789,81.22929382324219,12.699999809265137,-0.00477732697470907,-0.0009443087328481455,-0.0018320025561802133,0.3099994659423828
2005-06-09,48.31380081176758,42.27000045776367,81.6153793334961,12.079999923706055,-0.0008334351274780664,-0.001654643902374655,0.004741772956746352,-0.619999885559082
2005-06-10,47.77012252807617,42.619998931884766,81.42572021484375,11.960000038146973,-0.011316858580407546,0.008245976200893991,-0.0023265201808010316,-0.11999988555908203
2005-06-13,47.483123779296875,42.779998779296875,81.68312072753906,11.649999618530273,-0.006026033303613188,0.003747073510715156,0.003156183624169154,-0.3100004196166992
2005-06-14,47.1710205078125,42.599998474121094,81.87281799316406,11.789999961853027,-0.006594627312418016,-0.004216457663253803,0.0023196632561264976,0.1400003433227539
2005-06-15,47.2565803527832,42.7400016784668,82.0285873413086,11.460000038146973,0.0018121792273816685,0.0032810717059978092,0.0019007694866951007,-0.3299999237060547
2005-06-16,47.49323272705078,43.459999084472656,82.23860931396484,11.149999618530273,0.004995321018131147,0.01670566459973835,0.0025570788492283577,-0.3100004196166992
2005-06-17,47.48819351196289,43.630001068115234,82.54332733154297,11.479999542236328,-0.00010610948460463383,0.0039040578544222043,0.003698443787242166,0.3299999237060547
2005-06-20,47.40761947631836,43.65999984741211,82.57052612304688,11.470000267028809,-0.001698158274219602,0.0006873360101561252,0.0003294549933982133,-0.009999275207519531
2005-06-21,47.75497817993164,43.810001373291016,82.6181411743164,11.079999923706055,0.007300352341739846,0.0034297855454410334,0.0005764929685223672,-0.3900003433227539
2005-06-22,48.333946228027344,43.720001220703125,82.6861343383789,11.050000190734863,0.01205081768228412,-0.002056441943057124,0.0008226425806119501,-0.029999732971191406
2005-06-23,48.283607482910156,44.02000045776367,81.5230484008789,12.130000114440918,-0.0010420207868776657,0.006838395268039535,-0.014166143070302974,1.0799999237060547
2005-06-24,48.52524185180664,43.900001525878906,80.92457580566406,12.180000305175781,0.004991999643670573,-0.0027297316581218743,-0.0073682247525878606,0.05000019073486328
2005-06-27,48.6561393737793,43.90999984741211,81.04016876220703,12.520000457763672,0.002693882294780238,0.00022772625942488032,0.0014273844160021354,0.3400001525878906
2005-06-28,48.3238525390625,43.45000076293945,81.72030639648438,11.579999923706055,-0.006852715256058753,-0.010531211828189758,0.008357576893602975,-0.9400005340576172
2005-06-29,48.24837875366211,43.630001068115234,81.50270080566406,11.770000457763672,-0.0015630538873579061,0.0041341423463071925,-0.002666360869980627,0.1900005340576172
2005-06-30,48.6812744140625,43.439998626708984,81.06056213378906,12.039999961853027,0.008932220934434318,-0.004364367604562605,-0.005439602454986363,0.26999950408935547
2005-07-01,48.09124755859375,42.70000076293945,81.29862213134766,11.399999618530273,-0.012194250078972582,-0.017181705910153004,0.002932512493683562,-0.6400003433227539
2005-07-05,47.63663864135742,42.279998779296875,81.95156860351562,11.680000305175781,-0.009498012603958331,-0.00988480597185764,0.007999377532906119,0.2800006866455078
2005-07-06,47.89931869506836,42.25,81.26464080810547,12.270000457763672,0.005499096319109243,-0.0007097783269727351,-0.00841744645109431,0.5900001525878906
2005-07-07,48.00035095214844,42.36000061035156,81.58431243896484,12.489999771118164,0.0021070415535425374,0.002600181338699863,0.0039259944272084235,0.2199993133544922
2005-07-08,47.803321838378906,42.2599983215332,82.51610565185547,11.449999809265137,-0.0041131907747216185,-0.002363562671597049,0.011356500344913454,-1.0399999618530273
2005-07-11,47.803321838378906,42.540000915527344,82.93782043457031,11.279999732971191,0.0,0.0066038588233694575,0.005097681341571872,-0.1700000762939453
2005-07-12,47.535621643066406,42.63999938964844,83.15546417236328,10.949999809265137,-0.005615772297715625,0.0023479342498727383,0.0026207424686441497,-0.3299999237060547
2005-07-13,47.464866638183594,42.349998474121094,83.27107238769531,10.84000015258789,-0.0014895716694861604,-0.006824380475663703,0.0013893004843667039,-0.1099996566772461
2005-07-14,47.343631744384766,41.900001525878906,83.59752655029297,10.8100004196167,-0.002557470310082239,-0.01068252172261526,0.003912714329217121,-0.029999732971191406
2005-07-15,47.46991729736328,42.04999923706055,83.54994201660156,10.329999923706055,0.0026638730209765592,0.003573504930082332,-0.0005693718892054292,-0.48000049591064453
2005-07-18,47.116329193115234,42.0099983215332,83.21666717529297,10.770000457763672,-0.007476557416437172,-0.0009517230480238243,-0.003996906654190138,0.4400005340576172
2005-07-19,47.28300857543945,41.88999938964844,83.67236328125,10.449999809265137,0.0035313712888240647,-0.0028605248387047126,0.005461080782169068,-0.32000064849853516
2005-07-20,47.5406608581543,42.20000076293945,83.95804595947266,10.229999542236328,0.005434358706877632,0.007373118732496952,0.003408486039015746,-0.2200002670288086
2005-07-21,46.89401626586914,42.459999084472656,83.4683609008789,10.970000267028809,-0.013695280569393418,0.00614219559189617,-0.005849572526726773,0.7400007247924805
2005-07-22,47.25778579711914,42.45000076293945,84.02605438232422,10.520000457763672,0.007727336777132437,-0.00023550398297923907,0.006659273283272189,-0.4499998092651367
2005-07-25,47.085994720458984,42.5099983215332,83.78799438476562,11.100000381469727,-0.00364181434297088,0.001412372156634946,-0.0028371898419606114,0.5799999237060547
2005-07-26,47.1617546081543,42.25,83.89006805419922,10.989999771118164,0.0016076756114081284,-0.006134949083469094,0.0012174959628885305,-0.1100006103515625
2005-07-27,47.085994720458984,42.439998626708984,84.19609832763672,10.359999656677246,-0.0016076756114081193,0.004486927584186658,0.0036413539338135932,-0.630000114440918
2005-07-28,47.50527572631836,42.75,84.72659301757812,10.520000457763672,0.008865167998244366,0.007277913995399496,0.006280937507267208,0.16000080108642578
2005-07-29,47.035526275634766,42.81999969482422,84.16207122802734,11.569999694824219,-0.009937578412503163,0.001636080651822505,-0.006685160244571746,1.0499992370605469
2005-08-01,46.86056137084961,43.130001068115234,84.10086822509766,12.079999923706055,-0.003726781630129325,0.007213559390177959,-0.0007274686372140216,0.5100002288818359
2005-08-02,46.70846176147461,43.13999938964844,84.60415649414062,11.75,-0.0032510704558159193,0.00023179138808199025,0.005966505893162698,-0.3299999237060547
2005-08-03,46.93659210205078,43.529998779296875,84.82862091064453,11.829999923706055,0.0048722443409096134,0.008999700708553276,0.002649600050956262,0.07999992370605469
2005-08-04,46.840293884277344,43.68000030517578,84.14847564697266,12.520000457763672,-0.002053773712131773,0.003440010901869789,-0.00805019083206058,0.6900005340576172
2005-08-05,46.4752082824707,43.599998474121094,83.5771255493164,12.479999542236328,-0.007824797725984323,-0.0018332230655092423,-0.006812940941268601,-0.04000091552734375
